ID	institucion	acreditacion	carrera	area	desercionagno1	duracion	empleabilidadagno1	ingresoagno4	arancel	IE_MAT	tipo_institucion	CLASIFICACION_INSTITUCION_NIVEL_0	CLASIFICACION_INSTITUCION_NIVEL_1	CLASIFICACION_INSTITUCION_NIVEL_3
1	Pontificia Universidad Católica de Chile	7 años	Actuación Teatral	Arte y Arquitectura	0,0697674418604651	10,4	0,36	De $400 mil a $600 mil	3200000	PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
100	Pontificia Universidad Católica de Chile	7 años	Licenciatura en Arte	Arte y Arquitectura	0,157894736842105	10,5	0,508771929824561	De $400 mil a $600 mil	3486737	PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1000	Universidad Católica de Temuco	5 años	Pedagogía Media en Matemática	Educación	0,348837209302326	s/i	0,970873786407767	De $400 mil a $600 mil	1835000	UNIVERSIDAD CATOLICA DE TEMUCO	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1001	Universidad Católica Silva Henríquez	4 años	Pedagogía en Matemáticas e Informática Educativa	Educación	0,166666666666667	11,4	0,903225806451613	De $600 mil a $800 mil	2121900	UNIVERSIDAD CATOLICA SILVA HENRIQUEZ	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1002	Universidad de La Frontera	5 años	Pedagogía en Matemáticas	Educación	0,2	10,3	0,943661971830986	s/i	1452000	UNIVERSIDAD DE LA FRONTERA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1003	Universidad de Los Lagos	3 años	Pedagogía en Educación Media en Matemática y Computación	Educación	0,16	16,4	0,933333333333333	s/i	1507000	UNIVERSIDAD DE LOS LAGOS	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1004	Universidad de Playa Ancha de Ciencias de la Educación	4 años	Pedagogía en Matemática y Computación	Educación	0,234375	14,0	0,968503937007874	s/i	1560300	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1005	Universidad de Santiago de Chile	6 años	Pedagogía en Matemática y Computación	Educación	0,219512195121951	12,1	0,953488372093023	s/i	1699824	UNIVERSIDAD DE SANTIAGO DE CHILE	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1006	Universidad del Bío-Bío	5 años	Pedagogía en Educación Matemática	Educación	0,142857142857143	11,9	0,878048780487805	s/i	1690000	UNIVERSIDAD DEL BIO-BIO	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1007	Universidad Metropolitana de Ciencias de la Educación	4 años	Licenciatura en Educación Matemática y Pedagogía en Matemática mención Ciencias Naturales, o Informática Educativa, o Estadística Educacional, o Educación en Tecnología, o Educación en Astronomía	Educación	0,112676056338028	13,8	1	De $600 mil a $800 mil	1675000	UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
101	Universidad de Chile	7 años	Licenciatura en Artes con mención Artes Plásticas	Arte y Arquitectura	0,426791277258567	14,8	0,5625	De $400 mil a $600 mil	2093700	UNIVERSIDAD DE CHILE	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1010	Universidad de Concepción	6 años	Pedagogía en Matemática y Computación y Educación Tecnológica	Educación	0,202702702702703	13,7	0,909090909090909	De $600 mil a $800 mil	1495000	UNIVERSIDAD DE CONCEPCION	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1011	Universidad de La Serena	4 años	Pedagogía en Matemática, Física y Computación	Educación	0,277777777777778	13,8	0,96969696969697	De $400 mil a $600 mil	1549000	UNIVERSIDAD DE LA SERENA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1012	Pontificia Universidad Católica de Chile	7 años	Periodismo	Ciencias Sociales	0,0917431192660551	11,4	0,830508474576271	De $800 mil a $1 millón	4020000	PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1013	Pontificia Universidad Católica de Valparaíso	6 años	Periodismo	Ciencias Sociales	0,254237288135593	14,1	0,833333333333333	De $600 mil a $800 mil	2754000	PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1014	Universidad Adolfo Ibáñez	6 años	Periodismo	Ciencias Sociales	0,380281690140845	15,1	0,926829268292683	s/i	3538242	UNIVERSIDAD ADOLFO IBAÑEZ	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1015	Universidad Austral de Chile	6 años	Periodismo	Ciencias Sociales	0,314285714285714	14,0	0,760330578512397	De $400 mil a $600 mil	2350000	UNIVERSIDAD AUSTRAL DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1016	Universidad Bernardo O'Higgins	3 años	Periodismo	Ciencias Sociales	0,176470588235294	s/i	0,68	s/i	1837000	UNIVERSIDAD BERNARDO OHIGGINS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1017	Universidad Católica de la Santísima Concepción	En Proceso	Periodismo	Ciencias Sociales	0,225	13,7	0,661764705882353	De $600 mil a $800 mil	2203000	UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1018	Universidad Católica del Norte	6 años	Periodismo	Ciencias Sociales	0,404255319148936	11,9	0,677083333333333	De $600 mil a $800 mil	2499000	UNIVERSIDAD CATOLICA DEL NORTE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1019	Universidad de Artes, Ciencias y Comunicación UNIACC	No	Periodismo	Ciencias Sociales	0,212121212121212	s/i	0,737704918032787	De $600 mil a $800 mil	2664202	UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
102	Universidad de Concepción	6 años	Artes Visuales	Arte y Arquitectura	0,282051282051282	13,4	0,408163265306122	s/i	2107145	UNIVERSIDAD DE CONCEPCION	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1020	Universidad de Chile	7 años	Periodismo	Ciencias Sociales	0,0789473684210527	16,0	0,883561643835616	De $800 mil a $1 millón	2570400	UNIVERSIDAD DE CHILE	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1021	Universidad de Concepción	6 años	Periodismo	Ciencias Sociales	0,26530612244898	12,6	0,689320388349515	De $600 mil a $800 mil	2313000	UNIVERSIDAD DE CONCEPCION	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1022	Universidad de La Frontera	5 años	Periodismo	Ciencias Sociales	0,238095238095238	16,8	0,61	De $600 mil a $800 mil	2052000	UNIVERSIDAD DE LA FRONTERA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1023	Universidad de La Serena	4 años	Periodismo	Ciencias Sociales	0,297297297297297	14,5	0,71875	De $600 mil a $800 mil	2317000	UNIVERSIDAD DE LA SERENA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1024	Universidad de Las Américas	3 años	Periodismo	Ciencias Sociales	0,263157894736842	15,0	0,577922077922078	De $400 mil a $600 mil	2203106	UNIVERSIDAD DE LAS AMERICAS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1025	Universidad de Playa Ancha de Ciencias de la Educación	4 años	Periodismo	Ciencias Sociales	0,333333333333333	s/i	0,621621621621622	De $600 mil a $800 mil	2152500	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1026	Universidad de Santiago de Chile	6 años	Periodismo	Ciencias Sociales	0,136363636363636	11,7	0,82	De $600 mil a $800 mil	2509790	UNIVERSIDAD DE SANTIAGO DE CHILE	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1027	Universidad de Viña del Mar	4 años	Periodismo	Ciencias Sociales	0,235294117647059	12,5	0,543478260869565	De $600 mil a $800 mil	2649000	UNIVERSIDAD DE VIÑA DEL MAR	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1028	Universidad del Desarrollo	5 años	Periodismo	Ciencias Sociales	0,0784313725490197	11,9	0,87027027027027	De $600 mil a $800 mil	3730231	UNIVERSIDAD DEL DESARROLLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1029	Universidad del Mar	2 años	Periodismo	Ciencias Sociales	0,307692307692308	11,6	0,63448275862069	s/i	2341405	UNIVERSIDAD DEL MAR	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
103	Universidad Finis Terrae	5 años	Artes Visuales	Arte y Arquitectura	0,195121951219512	11,0	0,477611940298507	De $400 mil a $600 mil	3210000	UNIVERSIDAD FINIS TERRAE	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1030	Universidad del Pacífico	3 años	Periodismo	Ciencias Sociales	0,148148148148148	10,2	0,666666666666667	De $600 mil a $800 mil	3543000	UNIVERSIDAD DEL PACIFICO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1031	Universidad Diego Portales	5 años	Periodismo	Ciencias Sociales	0,0862068965517241	11,9	0,839869281045752	De $800 mil a $1 millón	2160000	UNIVERSIDAD DIEGO PORTALES	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1032	Universidad Finis Terrae	5 años	Periodismo	Ciencias Sociales	0,133333333333333	12,8	0,86	De $800 mil a $1 millón	2980000	UNIVERSIDAD FINIS TERRAE	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1033	Universidad Internacional SEK	2 años	Periodismo	Ciencias Sociales	0,523809523809524	s/i	0,580645161290323	s/i	1705109	UNIVERSIDAD INTERNACIONAL SEK	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1034	Universidad Nacional Andrés Bello	5 años	Periodismo	Ciencias Sociales	0,326923076923077	14,4	0,701438848920863	De $600 mil a $800 mil	3721618	UNIVERSIDAD NACIONAL ANDRES BELLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1035	Universidad Santo Tomás	3 años	Periodismo	Ciencias Sociales	0,16	s/i	0,535714285714286	De $400 mil a $600 mil	2288644	UNIVERSIDAD SANTO TOMAS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1037	Universidad de Los Andes	5 años	Periodismo	Ciencias Sociales	0,15	13,5	0,872727272727273	De $800 mil a $1 millón	3891230	UNIVERSIDAD DE LOS ANDES	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
104	Universidad Nacional Andrés Bello	5 años	Licenciatura en Artes Visuales	Arte y Arquitectura	0,578947368421053	10,3	0,36	s/i	2928533	UNIVERSIDAD NACIONAL ANDRES BELLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1040	Pontificia Universidad Católica de Chile	7 años	Programas de Formación Pedagógica	Educación	s/i	s/i	0,922705314009662	De $600 mil a $800 mil	3200000	PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1043	Universidad del Desarrollo	5 años	Programas de Formación Pedagógica	Educación	s/i	s/i	0,92	s/i	2394706	UNIVERSIDAD DEL DESARROLLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1044	Universidad Nacional Andrés Bello	5 años	Programa de Pedagogía en Educación Media para Licenciados	Educación	s/i	s/i	0,810068649885583	s/i	1470161	UNIVERSIDAD NACIONAL ANDRES BELLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1045	Pontificia Universidad Católica de Chile	7 años	Psicología	Ciencias Sociales	0,129310344827586	11,6	0,822916666666667	De $800 mil a $1 millón	4130000	PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1046	Pontificia Universidad Católica de Valparaíso	6 años	Psicología	Ciencias Sociales	0,102941176470588	16,0	0,851239669421488	De $600 mil a $800 mil	3272000	PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1047	Universidad Academia de Humanismo Cristiano	3 años	Psicología	Ciencias Sociales	0,130434782608696	14,8	0,848314606741573	De $600 mil a $800 mil	2244000	UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1048	Universidad Adolfo Ibáñez	6 años	Psicología	Ciencias Sociales	0,248175182481752	12,0	0,625	De $800 mil a $1 millón	3585701	UNIVERSIDAD ADOLFO IBAÑEZ	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1049	Universidad Alberto Hurtado	5 años	Psicología	Ciencias Sociales	0,10126582278481	12,5	0,825	De $600 mil a $800 mil	3370250	UNIVERSIDAD ALBERTO HURTADO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
105	Universidad de Arte y Ciencias Sociales ARCIS	2 años	Arte y Cultura Visual	Arte y Arquitectura	0,230769230769231	12,3	0,545454545454545	s/i	2997791	UNIVERSIDAD DE ARTE Y CIENCIAS SOCIALES ARCIS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1050	Universidad Arturo Prat	2 años	Psicología	Ciencias Sociales	0,552238805970149	12,9	0,895833333333333	s/i	1998526	UNIVERSIDAD ARTURO PRAT	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1051	Universidad Austral de Chile	6 años	Psicología	Ciencias Sociales	0,25	12,1	0,983333333333333	s/i	2756000	UNIVERSIDAD AUSTRAL DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1052	Universidad Autónoma de Chile	5 años	Psicología	Ciencias Sociales	0,129943502824859	12,4	0,86530612244898	s/i	2424950	UNIVERSIDAD AUTONOMA DE CHILE	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1053	Universidad Bolivariana	No	Psicología	Ciencias Sociales	0,422222222222222	17,4	0,869230769230769	s/i	1530163	UNIVERSIDAD BOLIVARIANA	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1054	Universidad Católica del Maule	5 años	Psicología con mención Psicología de la Salud-Psicología Educacional	Ciencias Sociales	0,135593220338983	12,4	0,926666666666667	s/i	2470000	UNIVERSIDAD CATOLICA DEL MAULE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1055	Universidad Católica del Norte	6 años	Psicología	Ciencias Sociales	0,192771084337349	12,8	0,867403314917127	De $800 mil a $1 millón	2499000	UNIVERSIDAD CATOLICA DEL NORTE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1056	Universidad Católica Silva Henríquez	4 años	Psicología	Ciencias Sociales	0,148648648648649	11,7	0,903225806451613	s/i	2239800	UNIVERSIDAD CATOLICA SILVA HENRIQUEZ	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1057	Universidad Central de Chile	4 años	Psicología	Ciencias Sociales	0,270531400966184	11,5	0,820448877805486	De $800 mil a $1 millón	2938670	UNIVERSIDAD CENTRAL DE CHILE	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1058	Universidad de Arte y Ciencias Sociales ARCIS	2 años	Psicología	Ciencias Sociales	0,232558139534884	15,6	0,826388888888889	De $600 mil a $800 mil	2225087	UNIVERSIDAD DE ARTE Y CIENCIAS SOCIALES ARCIS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1059	Universidad de Artes, Ciencias y Comunicación UNIACC	No	Psicología	Ciencias Sociales	0,410714285714286	11,2	0,874251497005988	s/i	2429366	UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
106	Universidad de Playa Ancha de Ciencias de la Educación	4 años	Bibliotecología	Humanidades	0,142857142857143	s/i	0,689655172413793	De $600 mil a $800 mil	1560300	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1060	Universidad de Chile	7 años	Psicología	Ciencias Sociales	0,154545454545455	15,8	0,907801418439716	De $800 mil a $1 millón	2474800	UNIVERSIDAD DE CHILE	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1061	Universidad de Concepción	6 años	Psicología	Ciencias Sociales	0,0675675675675675	12,2	0,933884297520661	De $600 mil a $800 mil	2420000	UNIVERSIDAD DE CONCEPCION	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1062	Universidad de La Frontera	5 años	Psicología	Ciencias Sociales	0,0175438596491229	11,8	0,851612903225806	De $600 mil a $800 mil	2178000	UNIVERSIDAD DE LA FRONTERA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1063	Universidad de Las Américas	3 años	Psicología	Ciencias Sociales	0,319502074688797	13,6	0,698497854077253	De $600 mil a $800 mil	2672600	UNIVERSIDAD DE LAS AMERICAS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1064	Universidad de Santiago de Chile	6 años	Psicología	Ciencias Sociales	0,0819672131147541	13,2	0,819004524886878	De $800 mil a $1 millón	2444110	UNIVERSIDAD DE SANTIAGO DE CHILE	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1065	Universidad de Talca	5 años	Psicología	Ciencias Sociales	0,0759493670886076	13,2	0,907142857142857	De $800 mil a $1 millón	2818500	UNIVERSIDAD DE TALCA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1066	Universidad de Tarapacá	5 años	Psicología	Ciencias Sociales	0,21656050955414	13,6	0,873563218390805	De $600 mil a $800 mil	2437000	UNIVERSIDAD DE TARAPACA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1067	Universidad de Valparaíso	3 años	Psicología	Ciencias Sociales	0,21505376344086	13,4	0,877906976744186	De $600 mil a $800 mil	2354000	UNIVERSIDAD DE VALPARAISO	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1068	Universidad de Viña del Mar	4 años	Psicología	Ciencias Sociales	0,192982456140351	12,0	0,811023622047244	De $600 mil a $800 mil	2812000	UNIVERSIDAD DE VIÑA DEL MAR	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1069	Universidad del Desarrollo	5 años	Psicología	Ciencias Sociales	0,0921052631578947	13,3	0,911330049261084	De $800 mil a $1 millón	3976275	UNIVERSIDAD DEL DESARROLLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
107	Universidad Tecnológica Metropolitana	2 años	Bibliotecología y Documentación	Humanidades	0,178571428571429	13,3	0,939759036144578	De $600 mil a $800 mil	2049453	UNIVERSIDAD TECNOLOGICA METROPOLITANA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
1070	Universidad del Mar	2 años	Psicología	Ciencias Sociales	0,331306990881459	14,2	0,791919191919192	De $600 mil a $800 mil	2194435	UNIVERSIDAD DEL MAR	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1071	Universidad del Pacífico	3 años	Psicología	Ciencias Sociales	0,15625	12,3	0,638888888888889	s/i	3685000	UNIVERSIDAD DEL PACIFICO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1072	Universidad Diego Portales	5 años	Psicología	Ciencias Sociales	0,11046511627907	11,5	0,738522954091816	De $800 mil a $1 millón	3099000	UNIVERSIDAD DIEGO PORTALES	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1073	Universidad Internacional SEK	2 años	Psicología	Ciencias Sociales	0,397435897435897	s/i	0,71	De $600 mil a $800 mil	1912681	UNIVERSIDAD INTERNACIONAL SEK	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1074	Universidad Nacional Andrés Bello	5 años	Psicología	Ciencias Sociales	0,18230563002681	14,9	0,750819672131148	De $600 mil a $800 mil	3608947	UNIVERSIDAD NACIONAL ANDRES BELLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1075	Universidad Pedro de Valdivia	No	Psicología	Ciencias Sociales	0,365384615384615	12,7	0,833333333333333	De $600 mil a $800 mil	1944357	UNIVERSIDAD PEDRO DE VALDIVIA	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1076	Universidad San Sebastián	4 años	Psicología	Ciencias Sociales	0,186915887850467	12,5	0,866043613707165	De $600 mil a $800 mil	3212200	UNIVERSIDAD SAN SEBASTIAN	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1077	Universidad Santo Tomás	3 años	Psicología	Ciencias Sociales	0,190283400809717	12,2	0,674216027874564	De $600 mil a $800 mil	2325083	UNIVERSIDAD SANTO TOMAS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1078	Universidad UCINF	2 años	Psicología	Ciencias Sociales	0,188405797101449	10,4	0,789954337899543	De $600 mil a $800 mil	1871000	UNIVERSIDAD UCINF	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1079	Universidad de La Serena	4 años	Psicología	Ciencias Sociales	0,177777777777778	12,7	0,900990099009901	De $600 mil a $800 mil	2337000	UNIVERSIDAD DE LA SERENA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
108	Pontificia Universidad Católica de Chile	7 años	Licenciatura en Ciencias Biológicas	Ciencias Básicas	0,128571428571429	12,3	0,633802816901408	s/i	2820000	PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
1080	Universidad de Los Andes	5 años	Psicología	Ciencias Sociales	0,106382978723404	14,5	0,766355140186916	De $800 mil a $1 millón	4002408	UNIVERSIDAD DE LOS ANDES	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
1081	Universidad de Las Américas	3 años	Psicopedagogía	Ciencias Sociales	0,45	12,3	0,585714285714286	s/i	1772309	UNIVERSIDAD DE LAS AMERICAS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
